user_id,skills,interests
899,"UI/UX,Java","Robotics,IoT,Climate,Education"
900,"React,Flask,TypeScript","Startups,Robotics"
901,"SQL,ML,UI/UX,TypeScript","Healthcare,Gaming,Fintech"
902,"ML,Django,Node.js,TypeScript","Security,IoT"
903,"Kotlin,UI/UX,Django,SQL","Fintech,Robotics,Gaming,Healthcare"
904,"TensorFlow,SQL,Rust,Kotlin","IoT,Healthcare"
905,"UI/UX,Flask,React","Startups,IoT,Fintech,AI"
906,"ML,Java","Security,Startups,Gaming,AI"
907,"Python,C++,TypeScript,Django,SQL","Robotics,AI,Climate"
908,"Rust,C++","Climate,Education,Fintech,Gaming"
909,"ML,Go,TensorFlow,Rust","AI,Startups,Security,Fintech"
910,"Node.js,C++,Python,Java","Startups,Gaming,Design"
911,"Kotlin,TypeScript,Node.js,C++,Flask","Security,Design,Fintech,Education"
912,"UI/UX,Rust,React","Robotics,Healthcare,Security,Education"
913,"TensorFlow,Flask","Fintech,Climate,Startups,Blockchain"
914,"SQL,Python,Rust,React,ML","Startups,Blockchain,Fintech,IoT"
915,"Django,Node.js","IoT,Security,Blockchain,Fintech"
916,"UI/UX,React,ML,Django","Robotics,Fintech"
917,"C++,UI/UX,TensorFlow,Go,Python","Design,AI,Climate,Fintech"
918,"Rust,C++,React,Flask,TypeScript","Climate,Security"
919,"TensorFlow,ML,TypeScript","Fintech,Gaming,Design,Startups"
920,"ML,Django,Go,Kotlin,Rust","AI,Robotics,Startups,Climate"
921,"UI/UX,Java","Blockchain,Healthcare,AI"
922,"C++,TensorFlow,Kotlin","Design,IoT,Gaming,Blockchain"
923,"TypeScript,Python,React,Java","AI,Security"
924,"SQL,Go","Security,Startups,Design,Blockchain"
925,"Python,Kotlin,Rust,TypeScript,Go","Gaming,AI,Fintech"
926,"Django,C++","Climate,Gaming,Healthcare,Blockchain"
927,"TensorFlow,React,Python,C++,Node.js","Healthcare,Climate"
928,"Go,Kotlin,TensorFlow,SQL,C++","Security,Design"
929,"Kotlin,UI/UX","Climate,AI,Fintech"
930,"TensorFlow,SQL,Rust,Kotlin,UI/UX","Startups,IoT,Fintech,Security"
931,"Flask,Kotlin,SQL,Python","Healthcare,Fintech,Startups,Education"
932,"C++,TensorFlow,Django","Climate,AI"
933,"Go,TypeScript,Django,Rust,Java","Education,Fintech,Design,Climate"
934,"TypeScript,Django,Rust","Blockchain,Education"
935,"Django,TypeScript,Node.js","Education,Security,Robotics"
936,"Flask,ML","Startups,Gaming"
937,"Django,Kotlin,React,TensorFlow,Python","Design,Startups"
938,"Kotlin,TensorFlow","AI,Robotics,Blockchain,Startups"
939,"SQL,ML","Gaming,Education"
940,"TensorFlow,Kotlin,Python,SQL,TypeScript","Security,Startups,AI,Robotics"
941,"Go,Node.js,UI/UX,Rust,C++","Healthcare,Robotics,Startups,Blockchain"
942,"Django,Node.js,ML","Design,Gaming"
943,"React,UI/UX","Education,Security,Climate"
944,"Java,Flask,Kotlin","Startups,Gaming,AI"
945,"Django,UI/UX,TensorFlow,Go","Security,Blockchain,Robotics"
946,"SQL,Java,ML,Django,Rust","Design,Blockchain"
947,"UI/UX,Node.js,Kotlin,TensorFlow,Rust","Blockchain,AI,IoT,Climate"
948,"Django,Node.js,Kotlin","IoT,AI,Education,Startups"
949,"C++,Django,React","Robotics,Healthcare,AI,Climate"
950,"React,Rust,TypeScript,Java","Design,Education,Healthcare,Startups"
951,"ML,Django,TensorFlow,C++,SQL","Design,Robotics"
952,"Go,Python,React,C++","Design,Security"
953,"TensorFlow,Kotlin,TypeScript","Design,Gaming,Climate"
954,"Go,ML","Design,IoT,Robotics"
955,"TypeScript,Java,React,SQL,ML","Startups,Robotics,Design"
956,"C++,Java","Fintech,Healthcare,Education,Robotics"
957,"SQL,TypeScript,Python,UI/UX","Robotics,Climate"
958,"React,Rust","Robotics,Fintech"
959,"Node.js,C++,Rust,TensorFlow,ML","Gaming,Blockchain,Education"
960,"React,ML,TypeScript","Healthcare,Climate,AI"
961,"React,Kotlin,Flask","Security,Climate"
962,"Python,C++","Healthcare,Robotics,Education"
963,"TensorFlow,C++","Design,Robotics,Healthcare"
964,"React,Kotlin","Design,Climate,Blockchain,Fintech"
965,"TypeScript,Python","Startups,Blockchain"
966,"Django,Python,SQL","Security,Design"
967,"React,UI/UX,Django,Kotlin,Python","Robotics,Startups,Gaming,AI"
968,"Java,Go,React,Rust,Kotlin","Security,Education,Fintech"
969,"Java,Rust,Python,TensorFlow","Healthcare,Startups,Climate,Security"
970,"UI/UX,C++,TensorFlow","Startups,Blockchain"
971,"Kotlin,C++,Rust,Flask","AI,IoT,Climate,Robotics"
972,"Kotlin,Go,ML,Django","Blockchain,Robotics"
973,"Go,Java","IoT,Education"
974,"SQL,Kotlin,ML","AI,Blockchain,Healthcare,Fintech"
975,"Kotlin,Flask","IoT,Robotics"
976,"TensorFlow,Go","Design,Healthcare"
977,"Rust,Flask,UI/UX","Climate,Robotics,Fintech,Design"
978,"Kotlin,Python,Node.js,ML","Gaming,Fintech,Education,AI"
979,"Python,ML,C++,Kotlin","Security,Blockchain"
980,"Rust,Flask,Kotlin","Education,Fintech,Design"
981,"Kotlin,Django","Blockchain,AI,Fintech"
982,"Kotlin,Flask","Fintech,Climate,Security,IoT"
983,"Node.js,SQL,Django,C++","Fintech,Blockchain,AI"
984,"Python,C++,Django,React,TensorFlow","Design,AI"
985,"SQL,Rust","Security,Education,Healthcare"
986,"Flask,Kotlin,React","Blockchain,Design,Fintech"
987,"TensorFlow,Kotlin,Django,React","Robotics,Design,Education"
988,"SQL,TensorFlow","Design,Blockchain"
989,"Node.js,Python","Climate,AI,Startups,Gaming"
990,"Django,Kotlin,Python,C++","Fintech,Design,AI,Robotics"
991,"UI/UX,Java,TensorFlow,SQL,Kotlin","Healthcare,Startups"
992,"Flask,ML,C++","Security,Blockchain"
993,"TypeScript,TensorFlow,ML","Healthcare,Education,Blockchain,Design"
994,"Flask,Go","AI,Robotics,Gaming"
995,"Django,Node.js,React,TensorFlow,Flask","Robotics,IoT"
996,"TypeScript,Python","Gaming,Fintech,Design,Climate"
997,"Django,Python,SQL,Kotlin,Go","AI,Fintech,Robotics,Education"
998,"C++,Flask,Go,TensorFlow","Fintech,Startups,Healthcare"
999,"Django,Rust,Kotlin","Design,Security,Climate,Education"
1000,"React,Django,Kotlin,C++","IoT,Fintech"
1001,"TypeScript,Django,Python","Startups,Education,Design"
1002,"SQL,Flask","Gaming,AI,IoT"
1003,"Django,Flask,Go,UI/UX","Robotics,Healthcare,Blockchain,Security"
1004,"TensorFlow,UI/UX,Python","Climate,Healthcare"
1005,"TensorFlow,ML,C++","Healthcare,Robotics,IoT"
1006,"Django,Go,Node.js","Robotics,Security,AI"
1007,"TypeScript,Flask","Design,Fintech"
1008,"Kotlin,TensorFlow,UI/UX,ML","Security,Education"
1009,"C++,Node.js,Go","Robotics,Security,Climate,Gaming"
1010,"Flask,TensorFlow,Kotlin,UI/UX","Gaming,Climate,Design,Security"
1011,"UI/UX,Node.js,Java,React,Django","Climate,Security"
1012,"SQL,Java","Robotics,Blockchain,Education,AI"
1013,"C++,TensorFlow","Education,Security,AI"
1014,"Python,Go,Kotlin,Java,Django","Security,Blockchain"
1015,"Node.js,Flask","Education,Climate,Healthcare"
1016,"Django,Node.js,UI/UX,Go,React","Blockchain,Security,Gaming,Climate"
1017,"C++,Python,ML,Java","AI,Robotics,Education"
1018,"Rust,TensorFlow,UI/UX,Java","Startups,Climate"
1019,"ML,C++","Design,Robotics,Blockchain,IoT"
1020,"Django,UI/UX,ML,React","Healthcare,Robotics,Climate,Design"
1021,"TensorFlow,SQL,React","Security,Robotics,AI,Gaming"
1022,"Python,SQL,Kotlin,Go","Robotics,AI,Climate,Gaming"
1023,"Python,Go,TensorFlow","Climate,Blockchain,Robotics,Gaming"
1024,"React,UI/UX,Java,Django","Design,Gaming,Education"
1025,"UI/UX,Python,TensorFlow","Design,Education,AI,Robotics"
1026,"Kotlin,Python,Rust,Node.js,SQL","Gaming,Startups,AI"
1027,"Kotlin,TypeScript,Flask","Startups,Blockchain"
1028,"ML,C++,Node.js,Rust,UI/UX","Security,Fintech,Blockchain,Startups"
1029,"SQL,C++","Blockchain,Startups,AI"
1030,"Django,SQL,Flask,Rust,ML","IoT,AI,Startups"
1031,"Go,TypeScript","Blockchain,Startups,Education"
1032,"Kotlin,Java,C++","Climate,IoT,Blockchain,Healthcare"
1033,"Java,C++","Gaming,Fintech,Education,Design"
1034,"UI/UX,C++,Python","Fintech,Gaming,Robotics,IoT"
1035,"UI/UX,Java,Flask","Education,Robotics,Design"
1036,"TensorFlow,UI/UX,Java,C++,React","Robotics,Startups"
1037,"UI/UX,SQL,Rust","Education,Security"
1038,"Rust,TensorFlow,Kotlin,React","Security,Startups"
1039,"C++,Rust,Kotlin","IoT,Startups,Security,Blockchain"
1040,"SQL,Python,TypeScript","Blockchain,Design,Gaming,Security"
1041,"Node.js,TypeScript,Go,Java","Healthcare,Security"
1042,"Java,TypeScript","Climate,Education"
1043,"UI/UX,Java,Flask,Go,TensorFlow","Blockchain,IoT"
1044,"Flask,C++","Fintech,Gaming,Robotics"
1045,"Flask,C++","Healthcare,Education,Security,Climate"
1046,"Django,React,TypeScript,ML","Design,Healthcare"
1047,"SQL,Kotlin,Java,Go","Education,IoT,Blockchain,Robotics"
1048,"SQL,TypeScript,Python,Flask,Java","Healthcare,IoT,Robotics"
1049,"Node.js,Rust,Go","Startups,Design"
1050,"Java,C++","AI,Robotics,Education"
1051,"C++,Rust,ML","Education,Blockchain,Design,Security"
1052,"UI/UX,Go,React,C++,Rust","Security,Robotics,Education,Gaming"
1053,"TypeScript,React","Healthcare,Design,Education,IoT"
1054,"SQL,Django,Node.js,React,Rust","Robotics,Blockchain,Climate"
1055,"Python,Node.js","Healthcare,Climate"
1056,"Kotlin,React","Security,Blockchain"
1057,"Kotlin,UI/UX","AI,Security,Blockchain"
1058,"Node.js,React","Healthcare,IoT,Startups,Security"
1059,"SQL,Kotlin,Node.js,Python","Security,Design,IoT"
1060,"SQL,Python,TypeScript","AI,Education"
1061,"Django,Node.js,TypeScript","Security,Climate,AI"
1062,"Java,TypeScript,React,Kotlin","Education,Blockchain"
1063,"Django,Node.js,C++,TensorFlow","Design,Security"
1064,"Rust,Python","Blockchain,Education"
1065,"React,Java,Django","Healthcare,Robotics,Design"
1066,"Node.js,Django,TensorFlow,TypeScript","Robotics,Gaming"
1067,"Go,C++,Node.js","Gaming,Security,AI"
1068,"Node.js,Flask,ML","Blockchain,IoT"
1069,"Kotlin,Django,SQL,Flask,TypeScript","Climate,Robotics,Security,Startups"
1070,"TensorFlow,React,Kotlin","Robotics,Security"
1071,"React,TypeScript,C++,Kotlin","Healthcare,Education,IoT"
1072,"UI/UX,Flask,Python,Rust,React","Education,Gaming,Blockchain"
1073,"UI/UX,C++,Rust,Java","Climate,Healthcare,Design"
1074,"React,UI/UX,Rust,Flask,C++","Startups,Healthcare"
1075,"UI/UX,Python,TensorFlow,C++,Node.js","Education,Robotics,Blockchain,Fintech"
1076,"Flask,Java,TensorFlow,C++,Node.js","Robotics,Startups"
1077,"Java,Flask,UI/UX","Education,Robotics"
1078,"SQL,TensorFlow,ML,Java,TypeScript","AI,Fintech,Blockchain"
1079,"Node.js,ML","AI,Blockchain,Climate,IoT"
1080,"Kotlin,Python,ML","Robotics,Design,AI,Education"
1081,"TypeScript,Go,TensorFlow,Node.js,SQL","Education,Gaming"
1082,"Python,Django,React,Rust","Design,Security"
1083,"ML,Go,Rust,Node.js,TensorFlow","Design,IoT,Blockchain"
1084,"C++,Django,UI/UX,TypeScript,Kotlin","Design,Security,Climate,IoT"
1085,"ML,Kotlin,React,UI/UX","AI,Design"
1086,"C++,React,Kotlin,Flask,TensorFlow","IoT,AI,Gaming,Fintech"
1087,"Node.js,TypeScript,ML","Education,Healthcare"
1088,"Rust,C++,ML,Go","Healthcare,Robotics,Blockchain,Climate"
1089,"TensorFlow,Rust","AI,Security,Education"
1090,"Rust,TypeScript","Healthcare,Blockchain"
1091,"TypeScript,Rust","Climate,Gaming,Design,Blockchain"
1092,"C++,Go,Python,TypeScript,Java","Design,Security,Robotics,Blockchain"
1093,"Python,Go","Security,Fintech,IoT"
1094,"Node.js,TypeScript,ML,Go","Gaming,Design,Fintech,Healthcare"
1095,"SQL,Kotlin","AI,Design,IoT,Robotics"
1096,"Python,ML,Node.js,C++","Gaming,Security,IoT"
1097,"ML,Kotlin,Go","Startups,Fintech"
1098,"ML,Kotlin,TypeScript","Fintech,Robotics,Security"
1099,"ML,Go","AI,Fintech"
1100,"Rust,Go","IoT,Security,Fintech,Robotics"
1101,"Node.js,Go,Rust,Django,Python","AI,Security,Robotics,Healthcare"
1102,"Go,TensorFlow,TypeScript,Java","Design,Healthcare"
1103,"TypeScript,TensorFlow","AI,Security"
1104,"React,Kotlin,TensorFlow,UI/UX","Security,Design,Fintech"
1105,"UI/UX,C++","Climate,Design"
1106,"React,Flask,TypeScript,C++,Django","Blockchain,Security"
1107,"ML,Flask,Python,Java,Django","Startups,IoT,Security,Blockchain"
1108,"UI/UX,TensorFlow,Rust","Blockchain,Security,IoT"
1109,"UI/UX,C++,TypeScript,Kotlin,SQL","Healthcare,Startups"
1110,"Django,Rust,Flask","Design,Fintech"
1111,"Go,Rust","Design,Robotics"
1112,"TypeScript,Rust","Design,Security,Healthcare"
1113,"Node.js,SQL","Gaming,IoT"
1114,"ML,C++,UI/UX","Design,Fintech,IoT,Blockchain"
1115,"Java,Rust,C++","Education,Robotics"
1116,"Django,C++","IoT,Fintech,Climate"
1117,"SQL,TypeScript,Go","Security,Blockchain,Education"
1118,"Django,Node.js,C++","Design,Healthcare,IoT,Climate"
1119,"Python,Java,TypeScript,Kotlin,Flask","Security,Design,Gaming,Blockchain"
1120,"ML,Java,TypeScript,UI/UX","AI,Education,Security"
1121,"Flask,UI/UX,React","Education,Healthcare,AI"
1122,"Go,Java","Healthcare,IoT,Fintech"
1123,"TypeScript,UI/UX,Django,Go","Blockchain,Design,Climate,Startups"
1124,"UI/UX,Rust,Python","Healthcare,Education,Blockchain"
1125,"Java,Django,Python","Healthcare,Education"
1126,"C++,UI/UX","Healthcare,AI,Robotics,Blockchain"
1127,"Rust,Kotlin,React","Fintech,Robotics,AI"
1128,"Django,SQL","IoT,Design,Blockchain,Education"
1129,"C++,Flask,Python,TypeScript","Startups,Security,Healthcare,Design"
1130,"SQL,Node.js","Security,Blockchain"
1131,"Go,ML,React","Healthcare,Security,Education,AI"
1132,"TensorFlow,Node.js,Java,UI/UX,Kotlin","Blockchain,Fintech"
1133,"Go,Node.js,Rust","AI,Education,Startups"
1134,"Flask,Kotlin,ML","Healthcare,Security,AI"
1135,"Flask,Node.js,C++,UI/UX,TypeScript","AI,Startups,Gaming"
1136,"Python,C++","Fintech,Healthcare"
1137,"React,Java,TensorFlow","Education,Healthcare,Design"
1138,"Django,Go,SQL,ML","IoT,Design"
1139,"TypeScript,Rust,UI/UX","Healthcare,Startups,Gaming"
1140,"SQL,C++,Django","Healthcare,Blockchain,IoT"
1141,"React,Django","Healthcare,Education"
1142,"ML,Java,SQL,Django","Design,Healthcare,Security"
1143,"Python,Flask","Education,Fintech,AI,Robotics"
1144,"C++,ML,TensorFlow","Design,Education"
1145,"Rust,Node.js","Blockchain,Design"
1146,"Python,Flask,Django,React,Rust","Education,Design,Fintech"
1147,"React,Flask,C++","Gaming,AI,Climate,Startups"
1148,"Node.js,Go,Django,React,Rust","Healthcare,Education,IoT"
1149,"Flask,UI/UX,Django,SQL","Climate,Education,Security"
1150,"ML,Go,Rust","Blockchain,Education"
1151,"Kotlin,UI/UX","Climate,Gaming,Healthcare"
1152,"Django,Rust,Node.js,Python,Go","Security,Healthcare,IoT,AI"
1153,"Rust,Go,TensorFlow","Gaming,Robotics"
1154,"Python,TypeScript,SQL","Startups,Robotics"
1155,"TensorFlow,Kotlin,Go","Security,Gaming"
1156,"Java,Rust,Go,Node.js,Flask","Robotics,Fintech"
1157,"Python,Java,Django,Go","Robotics,Design"
1158,"ML,Node.js,SQL,Go","Robotics,Climate,Startups,IoT"
1159,"Kotlin,Flask,TensorFlow,Node.js","Gaming,Climate"
1160,"Node.js,TensorFlow","AI,Gaming,IoT,Startups"
1161,"Rust,ML,Python","Design,Startups,Education,Robotics"
1162,"ML,React,UI/UX,Django,TypeScript","Gaming,Startups"
1163,"Django,Java","Climate,Design"
1164,"UI/UX,Node.js,Django","AI,Healthcare,Fintech"
1165,"Python,SQL","Education,Blockchain,Gaming,IoT"
1166,"ML,C++,Django,UI/UX","Fintech,Security,Startups,Design"
1167,"React,UI/UX,Go","AI,Education"
1168,"TypeScript,Django,Python,Java,Node.js","IoT,Gaming,Startups,Design"
1169,"UI/UX,Node.js,Python","Startups,Climate"
1170,"TypeScript,TensorFlow,Kotlin,Flask,Node.js","Education,Startups,Design"
1171,"Django,Go,ML,React","Fintech,Robotics"
1172,"UI/UX,Go","Robotics,Design,Security"
1173,"Node.js,Rust","Fintech,Design,IoT"
1174,"Flask,ML","Healthcare,Education"
1175,"Flask,UI/UX,C++,Django","Startups,Gaming"
1176,"UI/UX,Flask,SQL","Blockchain,AI,Robotics"
1177,"SQL,Python","Design,Startups,Blockchain,Security"
1178,"Java,Kotlin,React,Django","Climate,Robotics"
1179,"Rust,UI/UX,Java,Django,ML","Fintech,Blockchain,AI"
1180,"SQL,TensorFlow","Fintech,IoT"
1181,"TypeScript,Django,ML","Gaming,Healthcare,Climate"
1182,"Java,Django,ML","Design,Robotics"
1183,"Rust,UI/UX","IoT,Climate"
1184,"Go,Java","Design,Blockchain"
1185,"TensorFlow,Flask,TypeScript,Rust","AI,Climate"
1186,"Node.js,React","Robotics,Design,Startups"
1187,"SQL,ML,Rust,Java","Fintech,Startups,Healthcare"
1188,"UI/UX,Go,ML,Kotlin,TensorFlow","Healthcare,Robotics,Education,Gaming"
1189,"TensorFlow,SQL,Go,Rust,Python","Blockchain,Robotics,Gaming"
1190,"UI/UX,Node.js,C++,React","Education,Security"
1191,"C++,React,UI/UX","Healthcare,Gaming,Fintech,Blockchain"
1192,"Flask,ML,TypeScript,Django,UI/UX","Education,Healthcare,Climate,Startups"
1193,"Go,Django,Java,Flask,ML","Gaming,Design,Robotics"
1194,"Python,Django","Fintech,Gaming"
1195,"TensorFlow,Node.js,Go","Robotics,Climate,Education"
1196,"ML,Django,TensorFlow","Blockchain,Robotics"
1197,"Java,ML,UI/UX","IoT,AI,Robotics,Gaming"
1198,"Rust,Python","Gaming,Design,AI"
1199,"Go,ML,Flask,Kotlin,Rust","Education,Gaming"
1200,"React,TypeScript,Kotlin,Node.js,ML","Blockchain,Gaming,IoT"
1201,"Django,ML","Blockchain,Design"
1202,"TypeScript,C++","Blockchain,Healthcare,AI,Security"
1203,"C++,TypeScript,Java,SQL,Node.js","Startups,Fintech,AI"
1204,"TypeScript,React,Node.js,ML,TensorFlow","Healthcare,Startups,Gaming"
1205,"C++,Kotlin,Java,TypeScript","IoT,AI,Healthcare"
1206,"TypeScript,ML","IoT,Education,Startups,Design"
1207,"TypeScript,ML,Flask","Blockchain,Security,Startups,Design"
1208,"Django,Python,UI/UX,Go,ML","Design,Fintech"
1209,"TypeScript,Python,TensorFlow,ML","Robotics,Healthcare,Security,Gaming"
1210,"ML,Rust,Python,SQL,Django","AI,IoT,Design"
1211,"TensorFlow,Rust,SQL,React","Gaming,Education,Fintech"
1212,"Rust,ML,SQL,Java","AI,Startups"
1213,"Go,SQL","Gaming,AI,Robotics"
1214,"Node.js,Python,TypeScript","Healthcare,Security,Robotics,Education"
1215,"Java,Django,Rust,Flask","Design,IoT,Security"
1216,"Flask,Go","Security,IoT,Climate"
1217,"Node.js,ML,Kotlin,Django","Healthcare,Blockchain,Startups"
1218,"Kotlin,TensorFlow,TypeScript","Blockchain,Education"
1219,"Python,UI/UX,SQL","Startups,Security,AI"
1220,"Go,React","Robotics,Gaming,Blockchain,Startups"
1221,"UI/UX,C++,Flask,ML","Gaming,Robotics,Startups,Blockchain"
1222,"SQL,Rust,Django","Robotics,Blockchain,Startups,Gaming"
1223,"Rust,ML,Kotlin,Node.js","AI,Blockchain"
1224,"React,Django","Healthcare,Startups,Climate"
1225,"Python,TypeScript,ML,Django,React","Education,Fintech,Healthcare,Startups"
1226,"TensorFlow,React,C++","Robotics,AI,Education,Design"
1227,"Java,Go,C++,Node.js","Startups,Security,Healthcare,Design"
1228,"ML,UI/UX,Go","Robotics,Education"
1229,"Node.js,Rust","Security,Design,Education"
1230,"SQL,Flask,Java,Node.js","Climate,Security,Startups"
1231,"C++,SQL,Node.js","Robotics,AI,Blockchain,Healthcare"
1232,"ML,Django,Rust,C++,SQL","Blockchain,IoT,Security,Healthcare"
1233,"Python,React,Flask,C++","Gaming,Robotics,Design,Education"
1234,"TensorFlow,Django,TypeScript","AI,Healthcare,Design"
1235,"Rust,TensorFlow,TypeScript","Security,Education"
1236,"Go,UI/UX,TensorFlow,Kotlin","Robotics,Healthcare,Blockchain,AI"
1237,"SQL,Django,Node.js","Security,Fintech,AI,IoT"
1238,"Django,Java,Kotlin,TypeScript","Gaming,IoT"
1239,"TypeScript,SQL,Flask,C++,React","Climate,Blockchain,Gaming"
1240,"Go,SQL,Flask,ML,UI/UX","Education,Blockchain"
1241,"Rust,TypeScript","Healthcare,Startups"
1242,"Go,C++,TensorFlow,ML,Node.js","Healthcare,Fintech"
1243,"React,ML,TensorFlow,Go,Rust","Security,AI"
1244,"Java,SQL,Rust,Flask,Node.js","Healthcare,AI"
1245,"Django,Kotlin","IoT,Climate,Education,Robotics"
1246,"TypeScript,Kotlin,C++,UI/UX,Python","Healthcare,Gaming"
1247,"Flask,C++,TypeScript","IoT,Robotics,Blockchain,Fintech"
1248,"SQL,UI/UX,Go,TypeScript,Python","Blockchain,Healthcare"
1249,"Rust,Flask,C++","Design,Education"
1250,"SQL,Django","Healthcare,Startups,Fintech,Blockchain"
1251,"Node.js,Kotlin,TypeScript,Rust","Robotics,Education"
1252,"Go,Python,React,Node.js","Education,Design,AI,Security"
1253,"Go,TensorFlow,SQL,Kotlin,Django","Healthcare,Blockchain,Security"
1254,"Java,C++,Kotlin,Python","Gaming,AI,Design,Blockchain"
1255,"TensorFlow,Node.js","Healthcare,Design"
1256,"Node.js,Java","Blockchain,Education,Fintech"
1257,"TypeScript,C++,Rust,React,Django","Healthcare,Climate,Gaming,Security"
1258,"Kotlin,ML,React,Node.js","AI,Healthcare,Startups,Fintech"
1259,"React,Python","AI,IoT,Design,Education"
1260,"UI/UX,ML","Gaming,AI,Climate"
1261,"SQL,Python,TensorFlow,Java,Kotlin","Robotics,Startups,Healthcare"
1262,"UI/UX,Django","Blockchain,Startups,Design"
1263,"ML,Java,Python,TensorFlow","Gaming,Healthcare"
1264,"Go,Kotlin,UI/UX","Startups,Fintech"
1265,"Kotlin,TypeScript,Java,Django","Gaming,Security,Education"
1266,"C++,ML,Go,TensorFlow","Blockchain,Healthcare"
1267,"Go,Python,Rust","Education,Fintech,Startups"
1268,"Django,Node.js,Java,Go,TypeScript","Startups,Robotics,Security"
1269,"UI/UX,React,TensorFlow","Fintech,Robotics,Gaming"
1270,"Flask,ML","Blockchain,Startups,Fintech"
1271,"Java,Flask,Go","Robotics,Security,Fintech"
1272,"TensorFlow,Django","IoT,Gaming"
1273,"Flask,C++,TensorFlow,Python","Robotics,IoT,Fintech,Healthcare"
1274,"React,Java","Security,IoT"
1275,"Flask,C++,Kotlin","Startups,Healthcare,IoT,Security"
1276,"SQL,Go,Django,TensorFlow","Design,Healthcare"
1277,"Django,Kotlin,ML","Gaming,IoT,Climate,Healthcare"
1278,"TensorFlow,Go","Fintech,IoT,Gaming"
1279,"React,C++,Python,Flask","IoT,AI,Education,Gaming"
1280,"Rust,C++,SQL,React,Kotlin","Gaming,IoT,Fintech"
1281,"C++,React,ML","Healthcare,Climate,Education"
1282,"ML,Kotlin,Python,UI/UX,SQL","IoT,Education,AI"
1283,"React,Node.js,Python","Fintech,Design"
1284,"Flask,TypeScript","Education,Climate,Design"
1285,"Kotlin,UI/UX,TypeScript,Go,React","Robotics,Fintech,IoT,Security"
1286,"Python,Go,React,Django","Design,Robotics,Climate"
1287,"TypeScript,ML,Python,Rust,Go","Climate,AI,Education"
1288,"C++,Rust,TensorFlow,UI/UX","Security,Gaming,Education"
1289,"TypeScript,ML,Go,C++","Startups,Gaming,Robotics,Security"
1290,"Python,ML,React,Kotlin,SQL","Healthcare,Robotics,Education,Startups"
1291,"ML,Go,C++","Healthcare,Gaming,Fintech,Education"
1292,"Flask,SQL,Java","Climate,Education,Robotics,Security"
1293,"Rust,Python","Startups,Healthcare,Fintech"
1294,"Rust,SQL","Security,Design,Healthcare"
1295,"Python,Rust,Django,TensorFlow,Java","Gaming,Blockchain"
1296,"Django,Python,Node.js,SQL","IoT,Security"
1297,"SQL,Python","Blockchain,AI,IoT,Security"
1298,"Kotlin,Django","Gaming,AI,Healthcare"
1299,"React,Python","Climate,Fintech"
1300,"TensorFlow,ML,Flask,UI/UX","Robotics,Design"
1301,"Rust,Java,Kotlin,TensorFlow,UI/UX","Education,Healthcare,Blockchain"
1302,"Python,Kotlin,React","Blockchain,Fintech"
1303,"Python,Kotlin","Design,Fintech,Healthcare"
1304,"Rust,Kotlin,TypeScript,SQL","Security,Education,Climate,Design"
1305,"C++,Go","Fintech,Education,Design,Healthcare"
1306,"Rust,Go,TensorFlow","Climate,Fintech"
1307,"SQL,Go,ML,Flask","Education,Startups"
1308,"Kotlin,Rust,ML,Node.js,Python","Fintech,Blockchain"
1309,"Django,Python,Kotlin","IoT,Gaming,Blockchain,Climate"
1310,"C++,ML","Blockchain,AI,Security"
1311,"Go,TensorFlow,Flask,TypeScript,C++","Gaming,Robotics,Climate"
1312,"Python,TypeScript","Security,Design,Gaming"
1313,"Rust,Kotlin","Fintech,Security,IoT,Blockchain"
1314,"Go,Rust","Design,Robotics"
1315,"TypeScript,Rust,React,SQL,UI/UX","Robotics,Climate,Gaming,Fintech"
1316,"ML,Python","Startups,Security"
1317,"Python,Django,Node.js,TypeScript","Healthcare,IoT,Design"
1318,"Java,ML","Blockchain,Design"
1319,"Django,TypeScript","Design,Healthcare,Education,Climate"
1320,"Python,Rust,Node.js,React,Java","Robotics,AI,Gaming,Blockchain"
1321,"TypeScript,Django,C++,Python,React","Healthcare,Education"
1322,"ML,C++,Flask,SQL","Blockchain,Security,Education"
1323,"Java,UI/UX,C++,Node.js,Python","Climate,Healthcare,Gaming,Education"
1324,"Java,ML","Security,Gaming,Design"
1325,"Node.js,Kotlin,C++","AI,Design,Blockchain"
1326,"Python,SQL,C++,TensorFlow,TypeScript","Blockchain,Startups,Climate,Security"
1327,"Python,UI/UX,TensorFlow,ML","Design,Blockchain,Startups"
1328,"React,TypeScript,Rust","Security,Blockchain,IoT,Robotics"
1329,"Go,SQL,Django,UI/UX","Climate,Robotics,Healthcare"
1330,"C++,UI/UX","IoT,Security,Design,Climate"
1331,"UI/UX,ML","Healthcare,Blockchain,Startups"
1332,"Kotlin,Rust","IoT,Design,Education,AI"
1333,"SQL,Java,UI/UX,TypeScript,Go","Fintech,Design,Robotics"
1334,"Rust,TypeScript","Blockchain,Robotics,Healthcare,AI"
1335,"C++,Rust,Node.js","Gaming,Healthcare,Blockchain,Design"
1336,"ML,Java,Rust","AI,Fintech,Startups"
1337,"Node.js,Django,UI/UX,Python,Kotlin","IoT,Robotics,AI,Climate"
1338,"Django,Python","Healthcare,Blockchain,Gaming,Security"
1339,"UI/UX,Kotlin,Java","Fintech,Blockchain,Design"
1340,"TypeScript,Java","Security,Healthcare,AI,Fintech"
